id,seller_id,material,qty_kg,density_gcm,rate_g
8001,377,Iron,332.8,0.475,1618.034
8002,322,Metal,551.4,3.291,1814.974
8003,397,Graphite,931.2,0.773,827.371
8004,148,Bronze,1381.5,1.625,325.686
8005,405,Stone,484.8,0.804,1629.947
8006,171,Brass,437.2,2.309,941.312
8007,301,Topaz,81.0,1.245,1408.478
8008,460,Zinc,572.3,1.426,390.317
8009,15,Topaz,941.0,3.378,1706.415
8010,384,Sapphire,945.0,3.083,1015.208
8011,373,Stainless,608.0,0.858,1676.922
8012,416,Titanium,42.4,1.342,2476.035
8013,136,Opal,851.0,2.825,83.238
8014,139,Titanium,773.4,2.926,2133.524
8015,351,Plastic,1072.2,2.442,1589.136
8016,359,Paper,1205.4,2.438,409.256
8017,498,Brass,680.7,2.559,1814.315
8018,288,Ceramic,241.2,2.637,2124.026
8019,305,Carbon,1047.5,2.936,2457.377
8020,384,Topaz,1404.7,2.053,1008.542
8021,262,Leather,410.2,3.42,2180.267
8022,43,Diamond,610.9,1.109,1915.171
8023,486,Aluminum,1122.9,1.09,559.008
8024,274,Leather,1391.1,2.155,2174.941
8025,240,Quartz,90.3,1.44,1877.702
8026,498,Paper,800.1,0.676,1339.369
8027,305,Aluminum,601.6,0.905,748.049
8028,367,Fabric,652.4,2.45,1012.426
8029,166,Emerald,651.0,2.029,2313.491
8030,450,Quartz,1228.3,0.658,481.832
8031,212,Gold,1131.7,2.286,994.209
8032,169,Graphite,999.2,3.139,1265.583
8033,47,Silver,0.3,3.179,1581.366
8034,348,Copper,127.3,1.958,1016.839
8035,442,Fiber,1140.7,2.019,1279.782
8036,78,Platinum,994.9,2.162,2390.67
8037,121,Quartz,320.3,2.388,1783.98
8038,318,Plastic,1189.3,3.11,1906.014
8039,279,Paper,325.3,0.594,1191.104
8040,299,Wood,693.2,0.484,646.281
8041,431,Bronze,528.9,1.569,1601.856
8042,18,Copper,165.6,2.727,1712.368
8043,437,Iron,874.1,2.955,2344.984
8044,116,Pearl,75.1,3.03,2210.329
8045,96,Iron,130.3,1.07,2376.385
8046,374,Glass,272.7,1.226,2095.044
8047,341,Graphite,1015.3,2.938,740.143
8048,11,Wood,1200.4,0.363,1969.24
8049,490,Steel,196.1,1.481,221.466
8050,31,Wood,528.1,2.549,1840.132
8051,311,Bronze,864.5,2.151,2417.143
8052,182,Concrete,758.7,3.407,1244.683
8053,23,Wood,1111.1,1.859,1991.259
8054,100,Gold,958.7,0.366,249.722
8055,315,Steel,1326.3,0.594,728.305
8056,373,Diamond,554.9,0.82,1919.123
8057,383,Aluminum,229.4,1.61,838.628
8058,120,Leather,375.4,1.177,1695.512
8059,173,Plastic,1198.6,2.755,983.442
8060,240,Ceramic,108.9,2.338,36.434
8061,119,Aluminum,456.3,1.43,900.195
8062,474,Opal,1383.5,2.08,41.906
8063,316,Silver,716.3,2.449,861.742
8064,485,Stainless,1165.8,0.78,499.251
8065,48,Silver,880.5,3.114,1862.029
8066,151,Wood,733.0,1.01,2150.345
8067,179,Stone,853.0,1.338,1853.791
8068,38,Pearl,755.5,0.202,2411.815
8069,224,Chrome,554.9,3.36,1187.732
8070,375,Iron,1193.5,1.519,1418.647
8071,344,Pearl,565.5,0.668,2439.68
8072,240,Iron,398.5,1.136,1195.618
8073,92,Brass,1396.2,3.199,431.685
8074,442,Iron,104.1,2.782,2063.937
8075,160,Titanium,242.4,1.194,680.987
8076,53,Fiber,934.6,0.91,1591.042
8077,52,Clay,1098.5,1.362,13.342
8078,321,Graphite,1069.2,2.69,8.228
8079,436,Ruby,957.6,0.18,786.502
8080,89,Topaz,1362.0,2.273,1819.766
8081,445,Emerald,16.4,2.767,180.542
8082,77,Ruby,1065.8,0.982,2060.743
8083,231,Stone,628.7,3.453,1538.131
8084,50,Titanium,1009.1,1.946,1357.723
8085,20,Ceramic,830.1,1.148,736.91
8086,142,Diamond,1171.7,3.399,589.281
8087,204,Brass,956.8,1.007,1018.392
8088,436,Platinum,477.7,0.829,2100.36
8089,490,Aluminum,600.0,2.071,1631.756
8090,379,Nickel,678.3,0.391,723.545
8091,394,Graphite,294.3,3.086,421.135
8092,373,Copper,328.5,0.031,815.588
8093,105,Emerald,408.3,0.65,997.531
8094,258,Glass,629.4,0.342,437.832
8095,393,Concrete,1389.2,0.562,2465.902
8096,97,Brass,298.0,2.95,702.254
8097,256,Fiber,1307.2,1.674,2228.747
8098,319,Chrome,916.7,1.304,1122.186
8099,276,Emerald,1408.8,2.348,1195.52
8100,108,Clay,444.5,2.674,2242.056
8101,300,Paper,308.7,2.424,552.385
8102,72,Gold,791.2,2.523,2498.509
8103,256,Ceramic,1164.5,1.381,1010.466
8104,271,Clay,191.2,0.988,2019.063
8105,143,Pearl,349.0,1.836,1456.5
8106,414,Silver,1411.6,0.282,293.854
8107,191,Rubber,85.4,1.736,1945.085
8108,331,Amethyst,1002.3,1.326,1595.99
8109,172,Iron,1017.1,2.905,2012.87
8110,129,Amethyst,600.4,3.234,2100.374
8111,300,Emerald,788.9,2.365,824.304
8112,140,Sapphire,928.0,0.095,96.224
8113,98,Clay,666.5,1.792,1744.233
8114,89,Metal,1055.5,1.066,361.149
8115,427,Silver,318.2,2.896,664.36
8116,19,Carbon,651.8,0.17,1859.38
8117,132,Topaz,614.7,1.734,306.61
8118,190,Silver,899.5,2.317,1864.718
8119,164,Fabric,624.4,1.505,637.662
8120,171,Sapphire,1043.5,0.633,1708.73
8121,254,Copper,537.4,2.224,929.76
8122,61,Stone,182.0,2.349,1244.368
8123,329,Rubber,625.0,3.247,1510.84
8124,401,Stainless,1160.0,2.762,1022.328
8125,412,Pearl,657.6,1.475,1810.652
8126,291,Glass,478.5,2.937,616.597
8127,127,Graphite,431.3,1.947,2017.136
8128,175,Amethyst,229.8,2.647,1439.573
8129,487,Plastic,1378.4,1.999,1632.509
8130,143,Bronze,613.1,3.012,2203.434
8131,95,Zinc,1005.1,2.119,1722.696
8132,457,Titanium,914.4,0.587,194.954
8133,351,Clay,862.2,1.571,1242.209
8134,212,Wood,487.1,1.658,1513.185
8135,128,Paper,783.3,0.603,745.022
8136,12,Bronze,628.6,2.65,962.669
8137,331,Paper,786.2,3.335,1253.632
8138,245,Metal,1049.9,2.184,1800.64
8139,450,Metal,600.3,0.637,2322.481
8140,460,Titanium,590.4,1.542,1839.327
8141,281,Stone,762.0,2.288,2498.901
8142,100,Plastic,1369.7,1.311,1144.624
8143,268,Metal,724.6,0.734,1203.922
8144,423,Ruby,1117.5,2.729,260.104
8145,4,Metal,1220.5,2.657,119.491
8146,272,Copper,1288.1,1.745,2421.05
8147,132,Topaz,995.8,2.349,2039.865
8148,305,Iron,1062.2,1.854,1337.256
8149,44,Quartz,1423.8,0.978,2329.996
8150,440,Copper,1385.5,2.156,1880.108
8151,453,Rubber,63.0,3.492,1953.289
8152,340,Diamond,466.3,2.615,91.163
8153,96,Iron,1107.9,2.503,1945.751
8154,96,Chrome,1045.3,2.781,1545.342
8155,257,Zinc,915.9,1.702,2447.749
8156,432,Opal,1344.4,2.332,348.569
8157,87,Bronze,1137.9,0.5,2399.506
8158,11,Ruby,1252.4,0.502,1435.727
8159,117,Metal,1047.6,2.834,2402.555
8160,77,Glass,700.2,2.46,253.338
8161,362,Ruby,900.7,2.133,2451.704
8162,368,Wood,652.3,1.438,6.629
8163,3,Aluminum,861.4,0.968,336.195
8164,190,Nickel,1021.7,2.213,1535.304
8165,297,Emerald,661.2,2.894,459.624
8166,430,Brass,992.8,0.011,1455.799
8167,308,Gold,915.4,3.296,1319.357
8168,212,Aluminum,1099.0,2.875,2016.255
8169,110,Sapphire,857.1,3.456,252.48
8170,159,Carbon,71.1,1.458,948.369
8171,189,Stone,545.1,2.218,280.28
8172,455,Pearl,415.5,0.078,1378.351
8173,391,Emerald,1180.7,0.069,868.291
8174,181,Ruby,614.3,2.539,2231.376
8175,268,Silver,467.5,0.188,578.428
8176,407,Steel,1349.8,1.132,2466.666
8177,52,Concrete,388.9,1.972,326.651
8178,493,Quartz,972.4,0.502,1609.412
8179,114,Carbon,1254.0,3.467,1162.94
8180,145,Clay,167.6,0.78,45.57
8181,22,Stone,1121.9,0.089,424.602
8182,78,Leather,1094.7,0.446,1893.264
8183,311,Clay,246.2,2.543,545.149
8184,132,Fabric,41.0,1.854,557.255
8185,491,Silver,1028.5,2.836,109.037
8186,364,Brass,1266.6,2.943,891.644
8187,311,Stainless,578.9,1.801,1522.736
8188,73,Gold,146.7,0.616,554.363
8189,451,Ruby,750.9,1.015,1209.139
8190,174,Steel,229.0,0.434,1617.95
8191,13,Clay,1134.5,2.219,278.551
8192,186,Paper,333.1,2.937,1704.288
8193,4,Leather,977.2,3.433,2177.153
8194,204,Carbon,149.1,0.814,584.942
8195,179,Graphite,456.2,2.891,428.611
8196,51,Fabric,731.2,2.631,1388.192
8197,159,Plastic,214.7,2.081,2284.629
8198,371,Wood,394.8,0.676,833.757
8199,3,Ceramic,1160.9,0.199,951.045
8200,271,Opal,808.4,3.45,1752.442
8201,55,Fabric,1047.1,0.664,1737.652
8202,407,Stainless,663.5,1.291,941.952
8203,333,Ceramic,1110.5,2.654,1778.953
8204,316,Metal,1354.1,2.977,2142.12
8205,199,Quartz,135.5,2.287,2248.834
8206,452,Plastic,893.2,0.475,428.385
8207,121,Concrete,1248.6,2.155,588.573
8208,55,Copper,1260.4,0.888,2018.82
8209,222,Clay,1066.0,2.15,1476.293
8210,330,Paper,482.1,2.749,385.963
8211,57,Diamond,325.6,1.762,2157.555
8212,3,Zinc,1307.2,2.111,380.752
8213,348,Emerald,1359.7,2.52,1171.544
8214,98,Gold,1106.9,0.041,2342.61
8215,294,Iron,352.3,0.286,2450.421
8216,378,Diamond,496.6,2.278,1249.196
8217,158,Gold,795.9,0.78,482.1
8218,96,Glass,59.7,3.08,536.184
8219,359,Brass,429.2,1.335,2323.249
8220,160,Plastic,1404.2,1.836,2196.824
8221,335,Graphite,348.2,2.585,2112.254
8222,192,Nickel,40.0,0.254,2425.356
8223,247,Carbon,524.7,1.99,2144.878
8224,219,Silver,211.8,1.061,1339.711
8225,116,Zinc,634.4,2.729,1286.512
8226,453,Copper,728.0,1.123,772.351
8227,80,Gold,1242.5,2.701,480.512
8228,16,Silver,200.9,0.278,825.227
8229,495,Concrete,978.7,0.518,1256.197
8230,26,Platinum,206.2,1.513,1676.006
8231,481,Leather,1321.1,2.636,2159.891
8232,412,Emerald,26.5,0.53,1641.322
8233,217,Nickel,679.4,2.335,1646.387
8234,363,Emerald,709.2,2.221,1468.787
8235,485,Leather,386.7,2.422,2355.745
8236,181,Stainless,448.4,1.228,181.335
8237,174,Emerald,1399.1,2.893,2457.0
8238,373,Ruby,79.6,0.493,1524.892
8239,159,Nickel,1179.4,2.66,2319.689
8240,14,Fiber,680.9,3.202,870.708
8241,37,Opal,602.1,2.111,1782.911
8242,17,Sapphire,1375.6,2.998,5.095
8243,312,Brass,883.0,0.897,1546.192
8244,122,Titanium,633.1,2.256,2433.504
8245,470,Paper,1032.8,2.718,2296.442
8246,91,Quartz,302.2,2.099,1822.911
8247,420,Silver,624.3,2.978,1745.417
8248,405,Glass,418.9,3.427,374.161
8249,257,Emerald,128.7,3.416,1385.684
8250,72,Rubber,951.4,0.366,1462.813
8251,163,Amethyst,94.1,3.152,934.339
8252,50,Concrete,140.0,0.158,840.816
8253,179,Graphite,1404.1,2.339,849.699
8254,332,Nickel,849.3,2.956,948.102
8255,52,Topaz,781.6,0.863,1737.795
8256,291,Pearl,314.8,1.27,496.498
8257,189,Nickel,764.0,0.069,1801.345
8258,57,Brass,1339.7,3.022,593.022
8259,348,Paper,794.0,1.21,429.737
8260,78,Plastic,783.3,1.044,930.63
8261,122,Ruby,205.9,2.655,499.734
8262,210,Ceramic,989.2,0.963,1470.48
8263,366,Paper,230.2,1.497,2095.58
8264,127,Stone,657.5,3.448,1709.009
8265,499,Nickel,184.1,0.526,1590.24
8266,129,Ruby,129.2,3.257,1509.083
8267,26,Chrome,702.6,0.251,500.919
8268,109,Gold,1155.6,3.366,1427.571
8269,113,Bronze,1285.1,0.203,269.877
8270,137,Opal,120.0,2.77,2384.676
8271,13,Silver,252.6,2.392,548.062
8272,337,Nickel,20.6,0.086,1420.268
8273,463,Quartz,195.9,2.839,1509.387
8274,449,Carbon,1024.8,1.597,2310.627
8275,459,Paper,150.3,0.6,593.654
8276,203,Graphite,221.4,1.466,1755.19
8277,394,Pearl,1274.4,0.155,2172.568
8278,268,Rubber,1352.4,2.531,1224.412
8279,432,Wood,427.5,2.942,492.583
8280,37,Iron,541.3,2.674,1338.816
8281,112,Fiber,11.1,1.579,467.429
8282,19,Amethyst,525.2,1.194,2256.334
8283,297,Nickel,106.8,2.386,2214.033
8284,438,Fiber,789.2,3.38,2025.874
8285,377,Emerald,180.4,1.148,1048.173
8286,136,Platinum,422.0,2.135,1154.463
8287,311,Gold,404.9,2.304,506.051
8288,65,Carbon,628.6,1.678,1611.871
8289,5,Plastic,1355.4,1.014,984.335
8290,133,Quartz,1412.3,1.55,821.123
8291,156,Sapphire,691.9,2.387,1216.248
8292,283,Pearl,666.9,1.84,225.317
8293,237,Steel,1252.4,3.19,2081.505
8294,460,Opal,486.5,3.474,1085.447
8295,145,Nickel,1168.5,3.324,21.966
8296,95,Quartz,1206.4,2.213,1449.929
8297,4,Clay,1213.5,1.925,1670.545
8298,300,Brass,1281.1,0.463,1300.016
8299,286,Stainless,1066.3,3.146,1713.702
8300,75,Rubber,240.4,3.217,771.548
8301,19,Aluminum,0.9,0.825,2362.509
8302,133,Stone,273.4,1.469,2245.31
8303,35,Platinum,513.6,0.147,149.537
8304,313,Silver,857.3,0.671,2226.291
8305,329,Plastic,1258.3,1.666,321.061
8306,386,Graphite,864.9,2.425,1715.718
8307,402,Emerald,1128.3,0.851,586.499
8308,138,Carbon,1356.3,0.92,94.19
8309,77,Wood,222.4,1.716,1657.595
8310,402,Silver,1279.0,0.539,510.241
8311,278,Graphite,73.3,0.281,2388.594
8312,90,Zinc,534.2,0.772,1287.772
8313,97,Wood,1121.6,0.128,2090.582
8314,131,Silver,1261.1,1.099,593.815
8315,329,Leather,270.7,0.02,2496.53
8316,256,Titanium,231.7,2.692,2494.477
8317,17,Opal,1271.2,2.948,1844.973
8318,269,Fiber,345.9,1.787,115.798
8319,319,Paper,1011.4,1.569,1941.171
8320,493,Silver,98.4,1.442,1266.967
8321,349,Rubber,1300.2,0.179,73.704
8322,131,Ceramic,324.4,1.618,477.594
8323,154,Aluminum,460.5,2.303,1814.358
8324,309,Opal,585.0,2.901,614.758
8325,305,Glass,1095.9,2.032,2299.583
8326,171,Rubber,977.2,2.766,1783.138
8327,141,Carbon,359.7,1.219,480.166
8328,172,Copper,288.1,2.337,249.251
8329,278,Leather,398.6,1.661,1306.2
8330,324,Titanium,333.2,3.178,1077.608
8331,126,Fiber,1057.1,3.04,2439.585
8332,331,Platinum,352.6,2.139,1779.639
8333,56,Stone,91.8,2.936,2339.641
8334,197,Bronze,1417.6,2.79,1263.884
8335,447,Titanium,910.0,0.348,1736.04
8336,244,Rubber,944.6,2.993,1612.686
8337,31,Gold,615.0,3.002,893.401
8338,292,Glass,868.8,1.808,1275.395
8339,445,Gold,1313.3,3.464,1375.822
8340,178,Sapphire,166.7,0.579,848.492
8341,178,Emerald,943.6,2.048,2181.213
8342,300,Metal,418.3,2.841,1502.087
8343,433,Concrete,478.0,1.189,1226.288
8344,146,Fabric,833.4,1.561,1869.012
8345,39,Iron,1000.9,0.349,1531.941
8346,64,Platinum,155.1,0.712,484.684
8347,296,Sapphire,847.1,0.797,1114.987
8348,354,Concrete,17.8,2.687,1338.123
8349,420,Pearl,142.4,3.117,2191.772
8350,183,Silver,337.3,2.799,2385.282
8351,447,Emerald,855.7,0.179,1848.118
8352,103,Stone,1335.2,2.298,2266.925
8353,71,Nickel,330.1,0.71,2403.192
8354,492,Platinum,600.4,2.067,442.547
8355,125,Concrete,213.7,1.979,1656.551
8356,448,Graphite,159.3,0.929,328.293
8357,317,Iron,912.6,2.934,1371.62
8358,452,Aluminum,1351.1,1.357,418.608
8359,58,Stone,39.3,0.949,2115.99
8360,391,Amethyst,1345.5,2.489,1448.629
8361,449,Chrome,1252.5,2.007,1044.088
8362,235,Fiber,436.1,2.086,561.589
8363,130,Emerald,1153.3,1.306,1809.686
8364,377,Rubber,1153.8,0.039,2295.276
8365,318,Carbon,34.3,3.335,1225.808
8366,315,Nickel,911.0,1.669,111.679
8367,14,Silver,203.1,0.733,1227.936
8368,49,Leather,893.1,3.214,128.057
8369,274,Sapphire,211.2,2.077,1793.133
8370,374,Opal,739.7,2.3,1766.203
8371,262,Zinc,638.4,2.013,2455.958
8372,390,Stainless,497.0,0.684,2354.869
8373,429,Wood,375.2,2.278,566.119
8374,135,Stone,308.4,0.531,876.723
8375,462,Zinc,787.0,1.47,266.536
8376,393,Graphite,1335.5,1.403,609.588
8377,81,Fabric,756.8,2.384,1787.292
8378,491,Quartz,273.5,0.631,953.781
8379,199,Gold,194.6,1.886,1418.886
8380,351,Stone,491.8,1.344,1559.925
8381,473,Quartz,400.0,0.708,379.593
8382,315,Concrete,1354.6,2.695,2385.48
8383,269,Steel,1244.5,0.813,50.383
8384,441,Leather,762.5,2.385,1411.464
8385,417,Leather,1378.9,3.485,651.087
8386,24,Brass,141.6,2.075,1887.382
8387,235,Stone,339.7,0.723,575.508
8388,65,Stone,400.2,1.468,164.583
8389,45,Platinum,142.6,2.777,2183.394
8390,242,Emerald,160.6,1.889,1354.8
8391,79,Carbon,831.8,3.388,1653.088
8392,98,Chrome,545.5,2.076,869.174
8393,312,Iron,1293.4,1.836,2420.494
8394,100,Platinum,1240.7,0.329,1459.569
8395,295,Gold,795.6,3.314,400.718
8396,121,Bronze,215.8,2.465,376.312
8397,12,Quartz,1094.0,3.403,1688.794
8398,271,Brass,79.0,2.133,1383.291
8399,23,Ceramic,326.3,0.313,2267.146
8400,200,Emerald,513.1,0.094,1612.284
8401,252,Stainless,37.9,0.234,2489.492
8402,238,Amethyst,533.4,1.991,1980.415
8403,270,Topaz,460.9,1.527,106.11
8404,353,Brass,1326.3,0.449,1540.576
8405,345,Concrete,1175.4,1.214,994.477
8406,178,Gold,749.0,1.39,1849.754
8407,287,Glass,349.4,0.945,1134.19
8408,421,Opal,1312.1,2.426,1056.419
8409,328,Wood,615.0,1.828,2251.027
8410,317,Fabric,77.1,1.572,166.249
8411,438,Glass,1364.2,1.271,570.348
8412,149,Amethyst,691.2,3.239,2196.891
8413,466,Nickel,160.1,0.025,1576.019
8414,48,Opal,636.6,1.793,1867.714
8415,40,Sapphire,151.0,2.348,1706.336
8416,106,Stainless,1130.2,3.199,516.01
8417,289,Glass,1192.1,2.513,2120.938
8418,97,Chrome,882.4,2.436,1949.103
8419,83,Silver,74.7,1.144,2295.539
8420,61,Bronze,60.6,1.022,1028.63
8421,479,Concrete,944.3,1.55,581.139
8422,209,Fabric,1213.2,2.855,792.243
8423,109,Steel,1014.5,1.953,1943.067
8424,351,Steel,401.5,3.013,728.962
8425,333,Stainless,614.9,3.482,658.096
8426,468,Fiber,695.8,1.326,1215.724
8427,411,Gold,1110.4,1.035,1673.758
8428,125,Opal,518.2,1.215,1495.778
8429,477,Brass,896.4,3.223,835.807
8430,481,Silver,286.6,0.623,779.296
8431,270,Iron,516.1,1.324,2431.867
8432,201,Graphite,929.0,2.434,1844.023
8433,11,Bronze,240.4,2.032,1590.549
8434,168,Ceramic,1190.1,2.694,1632.079
8435,246,Bronze,895.9,2.705,2154.588
8436,333,Plastic,143.1,2.285,513.354
8437,479,Opal,62.2,1.164,1830.494
8438,130,Metal,835.9,1.003,1501.68
8439,424,Copper,944.7,1.391,2311.493
8440,321,Topaz,558.8,1.423,1128.868
8441,378,Metal,285.2,1.856,1978.367
8442,155,Brass,420.6,0.707,972.929
8443,452,Bronze,546.7,0.892,963.757
8444,60,Rubber,1398.0,0.325,714.94
8445,401,Silver,111.4,0.252,1524.75
8446,480,Clay,1295.1,1.852,622.376
8447,303,Sapphire,1009.6,2.527,2204.396
8448,397,Pearl,807.4,2.445,335.619
8449,64,Rubber,340.1,3.093,472.096
8450,380,Titanium,531.1,1.751,2053.29
8451,336,Glass,668.4,1.324,371.826
8452,399,Quartz,122.3,2.321,1571.606
8453,220,Sapphire,265.7,0.534,1971.924
8454,296,Emerald,616.7,0.155,932.175
8455,379,Quartz,1112.3,3.276,2268.404
8456,347,Brass,811.8,0.657,71.462
8457,90,Metal,497.9,1.417,1026.616
8458,142,Chrome,654.7,3.409,37.312
8459,410,Sapphire,1414.3,0.174,223.137
8460,212,Pearl,1227.6,1.008,1804.85
8461,413,Concrete,506.8,2.527,2453.899
8462,444,Opal,1022.1,2.742,1588.839
8463,73,Chrome,1381.2,1.775,1425.847
8464,296,Carbon,226.5,0.619,472.107
8465,76,Fiber,576.9,1.395,1550.904
8466,274,Iron,1014.2,1.452,679.452
8467,63,Rubber,61.4,0.915,534.094
8468,40,Ruby,1040.9,3.218,1157.962
8469,205,Emerald,767.8,0.028,394.668
8470,298,Graphite,700.7,1.627,1578.594
8471,76,Diamond,327.1,0.086,462.675
8472,47,Nickel,723.9,0.385,1171.478
8473,357,Emerald,496.8,3.303,2449.197
8474,456,Topaz,152.4,1.008,758.22
8475,313,Metal,1131.1,1.8,1668.134
8476,410,Brass,388.9,2.112,520.432
8477,367,Platinum,1325.6,1.664,354.219
8478,249,Topaz,1366.2,0.396,190.32
8479,455,Emerald,533.8,1.446,1256.455
8480,252,Stainless,24.5,1.05,1719.487
8481,366,Platinum,1303.2,2.273,1386.206
8482,207,Titanium,483.6,3.272,689.295
8483,156,Zinc,953.4,1.089,1771.937
8484,291,Silver,58.2,2.609,1786.717
8485,161,Copper,872.4,0.692,772.8
8486,147,Graphite,645.5,0.489,1682.533
8487,79,Emerald,1148.5,1.168,1898.39
8488,203,Carbon,1169.5,2.934,1122.694
8489,316,Emerald,568.1,2.095,177.302
8490,146,Wood,283.1,0.154,1721.778
8491,56,Plastic,691.3,2.249,684.196
8492,64,Ruby,727.7,0.051,1111.025
8493,34,Diamond,5.1,1.173,602.613
8494,47,Chrome,330.3,3.16,1193.25
8495,487,Amethyst,148.2,0.234,2317.11
8496,273,Gold,926.7,1.214,1929.81
8497,86,Glass,1208.0,1.384,479.978
8498,78,Chrome,438.5,2.482,939.251
8499,344,Gold,884.8,1.972,2075.035
8500,435,Gold,970.3,2.356,1260.96
8501,207,Ruby,942.4,0.147,506.266
8502,318,Gold,1091.8,0.753,2245.855
8503,362,Opal,985.3,2.174,1472.426
8504,123,Glass,366.7,1.934,2041.523
8505,408,Fiber,136.5,0.618,1256.039
8506,493,Silver,1006.7,0.959,2266.31
8507,300,Stone,1108.5,2.523,1515.145
8508,368,Chrome,868.0,1.488,651.581
8509,54,Fabric,630.7,3.292,1601.11
8510,135,Stainless,491.6,0.172,598.335
8511,363,Diamond,842.9,1.482,1906.46
8512,140,Brass,1231.1,0.713,1991.956
8513,13,Leather,658.1,1.353,1150.429
8514,25,Iron,712.2,0.795,883.319
8515,51,Copper,310.7,1.994,2356.896
8516,249,Stainless,700.3,3.09,1954.493
8517,139,Quartz,1067.9,2.234,882.246
8518,236,Stainless,563.4,0.817,267.225
8519,241,Silver,1052.1,2.075,1924.59
8520,430,Emerald,1205.1,0.554,247.785
8521,236,Clay,31.4,1.062,730.876
8522,80,Gold,181.6,2.466,1287.764
8523,148,Iron,729.9,0.896,2388.529
8524,380,Metal,113.1,2.857,2312.011
8525,19,Topaz,825.1,2.071,1136.777
8526,263,Diamond,611.6,0.427,509.651
8527,89,Amethyst,404.5,0.729,636.428
8528,269,Brass,47.0,1.555,1145.213
8529,430,Plastic,283.1,0.583,1753.756
8530,122,Stainless,779.3,3.471,1963.041
8531,475,Stone,1329.0,1.794,1198.565
8532,328,Silver,597.8,1.828,203.637
8533,481,Ceramic,1108.2,2.557,443.335
8534,257,Glass,1315.6,2.136,253.702
8535,216,Plastic,570.5,0.759,1239.392
8536,389,Silver,9.6,0.502,725.352
8537,161,Gold,1026.4,0.575,1946.133
8538,155,Opal,766.6,0.522,865.638
8539,145,Zinc,1188.9,1.001,1221.335
8540,278,Zinc,1299.3,0.688,394.538
8541,49,Gold,995.1,0.798,1097.964
8542,45,Glass,1407.4,0.585,1805.226
8543,5,Ceramic,1380.4,1.551,382.946
8544,229,Fiber,1192.0,1.554,1816.936
8545,51,Fiber,1056.7,1.853,454.439
8546,146,Quartz,1335.4,1.573,2321.642
8547,214,Topaz,825.5,2.711,304.228
8548,177,Concrete,1338.1,0.965,2080.845
8549,344,Concrete,323.4,1.349,1513.513
8550,39,Fiber,1250.6,1.042,594.523
8551,126,Chrome,1303.0,0.967,2234.529
8552,366,Amethyst,1113.8,3.116,159.701
8553,311,Ceramic,522.5,2.087,1502.328
8554,122,Silver,527.5,3.472,1640.557
8555,148,Emerald,690.9,0.737,1008.539
8556,81,Metal,299.3,1.538,1310.414
8557,405,Amethyst,244.5,2.455,1692.603
8558,122,Iron,1186.9,0.383,88.025
8559,415,Aluminum,927.1,2.669,1829.497
8560,346,Clay,1082.2,2.025,2433.369
8561,233,Glass,398.9,2.892,880.539
8562,93,Graphite,573.1,1.772,2100.846
8563,113,Concrete,881.9,3.001,849.998
8564,251,Fiber,1238.2,1.089,2302.83
8565,400,Wood,713.9,0.618,1645.826
8566,171,Metal,971.9,1.658,2229.216
8567,187,Fabric,248.0,0.813,285.377
8568,253,Titanium,817.5,0.841,1912.837
8569,416,Sapphire,246.7,2.681,2248.324
8570,423,Zinc,670.0,0.677,275.583
8571,469,Quartz,351.9,1.834,1657.507
8572,11,Topaz,370.3,0.837,1724.07
8573,15,Rubber,272.0,2.133,285.833
8574,241,Rubber,739.8,1.07,2433.889
8575,202,Carbon,1166.3,3.476,884.245
8576,404,Stainless,305.5,1.241,571.169
8577,432,Plastic,828.5,2.129,290.756
8578,260,Quartz,114.9,1.334,1467.408
8579,219,Titanium,769.2,1.972,1435.875
8580,135,Emerald,529.5,2.729,107.314
8581,249,Metal,969.2,2.49,1995.755
8582,28,Amethyst,1137.9,2.451,1777.469
8583,401,Opal,506.6,1.205,2080.899
8584,29,Gold,547.1,2.001,1238.622
8585,235,Carbon,22.2,0.297,1907.656
8586,488,Concrete,687.6,2.133,1574.112
8587,15,Rubber,1370.4,0.43,262.942
8588,431,Chrome,92.7,1.576,2191.632
8589,14,Clay,1064.1,2.062,305.291
8590,130,Wood,1053.5,3.017,2237.673
8591,371,Iron,1200.1,2.584,2041.238
8592,103,Carbon,148.4,3.331,103.603
8593,159,Copper,1004.4,3.433,788.208
8594,264,Steel,1322.7,1.58,1230.459
8595,343,Quartz,163.2,1.674,2479.629
8596,261,Sapphire,586.7,2.949,2220.351
8597,34,Carbon,28.9,1.992,1804.615
8598,105,Stone,617.5,1.539,2392.163
8599,210,Quartz,1006.9,1.962,517.871
8600,191,Copper,955.7,0.991,1895.748
8601,258,Steel,382.0,3.296,1350.116
8602,134,Rubber,421.0,2.209,1639.796
8603,427,Clay,1049.8,1.333,27.037
8604,347,Glass,965.5,1.508,1209.083
8605,286,Emerald,173.7,2.386,1558.444
8606,324,Nickel,1180.9,3.084,2115.563
8607,486,Amethyst,1264.6,2.98,2499.993
8608,404,Diamond,805.5,0.302,1879.617
8609,318,Concrete,1261.0,1.691,1298.908
8610,395,Silver,381.0,2.369,1324.699
8611,151,Nickel,455.9,1.153,1507.173
8612,365,Graphite,883.9,2.722,1864.086
8613,141,Topaz,1144.5,3.336,1770.589
8614,260,Leather,1334.3,0.912,1418.753
8615,120,Titanium,880.9,1.12,252.736
8616,113,Topaz,228.3,1.517,1866.068
8617,388,Brass,803.2,1.279,1184.647
